respID,qID,altID,obsID,profileID,price,trip_time,wait_time,shared_ride,human_present
17,5,3,133,19,3,20,9,yes,yes
17,5,4,133,93,7,20,7,no,no
17,5,5,133,98,5,30,7,no,no
17,6,1,134,60,7,25,5,yes,no
17,6,2,134,81,7,30,9,yes,no
17,6,3,134,41,5,25,7,no,yes
17,6,4,134,79,3,30,9,yes,no
17,6,5,134,32,5,25,5,no,yes
17,7,1,135,22,3,25,9,yes,yes
17,7,2,135,108,7,30,9,no,no
17,7,3,135,57,7,20,5,yes,no
17,7,4,135,98,5,30,7,no,no
17,7,5,135,96,7,25,7,no,no
17,8,1,136,16,3,30,7,yes,yes
17,8,2,136,24,7,25,9,yes,yes
17,8,3,136,91,3,20,7,no,no
17,8,4,136,43,3,30,7,no,yes
17,8,5,136,35,5,30,5,no,yes
18,1,1,137,34,3,30,5,no,yes
18,1,2,137,74,5,20,9,yes,no
18,1,3,137,96,7,25,7,no,no
18,1,4,137,11,5,20,7,yes,yes
18,1,5,137,72,7,30,7,yes,no
18,2,1,138,48,7,20,9,no,yes
18,2,2,138,98,5,30,7,no,no
18,2,3,138,22,3,25,9,yes,yes
18,2,4,138,51,7,25,9,no,yes
18,2,5,138,20,5,20,9,yes,yes
18,3,1,139,34,3,30,5,no,yes
18,3,2,139,102,7,20,9,no,no
18,3,3,139,85,3,25,5,no,no
18,3,4,139,104,5,25,9,no,no
18,3,5,139,54,7,30,9,no,yes
18,4,1,140,91,3,20,7,no,no
18,4,2,140,58,3,25,5,yes,no
18,4,3,140,49,3,25,9,no,yes
18,4,4,140,43,3,30,7,no,yes
18,4,5,140,32,5,25,5,no,yes
18,5,1,141,100,3,20,9,no,no
18,5,2,141,74,5,20,9,yes,no
18,5,3,141,89,5,30,5,no,no
18,5,4,141,37,3,20,7,no,yes
18,5,5,141,75,7,20,9,yes,no
18,6,1,142,3,7,20,5,yes,yes
18,6,2,142,18,7,30,7,yes,yes
18,6,3,142,92,5,20,7,no,no
18,6,4,142,73,3,20,9,yes,no
18,6,5,142,25,3,30,9,yes,yes
18,7,1,143,102,7,20,9,no,no
18,7,2,143,16,3,30,7,yes,yes
18,7,3,143,108,7,30,9,no,no
18,7,4,143,6,7,25,5,yes,yes
18,7,5,143,86,5,25,5,no,no
18,8,1,144,39,7,20,7,no,yes
18,8,2,144,104,5,25,9,no,no
18,8,3,144,9,7,30,5,yes,yes
18,8,4,144,56,5,20,5,yes,no
18,8,5,144,83,5,20,5,no,no
19,1,1,145,14,5,25,7,yes,yes
19,1,2,145,9,7,30,5,yes,yes
19,1,3,145,59,5,25,5,yes,no
19,1,4,145,43,3,30,7,no,yes
19,1,5,145,95,5,25,7,no,no
19,2,1,146,40,3,25,7,no,yes
19,2,2,146,99,7,30,7,no,no
19,2,3,146,67,3,25,7,yes,no
19,2,4,146,90,7,30,5,no,no
19,2,5,146,34,3,30,5,no,yes
19,3,1,147,61,3,30,5,yes,no
19,3,2,147,20,5,20,9,yes,yes
19,3,3,147,7,3,30,5,yes,yes
19,3,4,147,43,3,30,7,no,yes
19,3,5,147,73,3,20,9,yes,no
19,4,1,148,105,7,25,9,no,no
19,4,2,148,20,5,20,9,yes,yes
19,4,3,148,47,5,20,9,no,yes
19,4,4,148,35,5,30,5,no,yes
19,4,5,148,21,7,20,9,yes,yes
19,5,1,149,18,7,30,7,yes,yes
19,5,2,149,20,5,20,9,yes,yes
19,5,3,149,31,3,25,5,no,yes
19,5,4,149,36,7,30,5,no,yes
19,5,5,149,102,7,20,9,no,no
19,6,1,150,38,5,20,7,no,yes
19,6,2,150,48,7,20,9,no,yes
19,6,3,150,55,3,20,5,yes,no
19,6,4,150,28,3,20,5,no,yes
19,6,5,150,95,5,25,7,no,no
19,7,1,151,37,3,20,7,no,yes
19,7,2,151,41,5,25,7,no,yes
19,7,3,151,13,3,25,7,yes,yes
19,7,4,151,32,5,25,5,no,yes
19,7,5,151,38,5,20,7,no,yes
19,8,1,152,94,3,25,7,no,no
19,8,2,152,29,5,20,5,no,yes
19,8,3,152,102,7,20,9,no,no
19,8,4,152,90,7,30,5,no,no
19,8,5,152,37,3,20,7,no,yes
20,1,1,153,96,7,25,7,no,no
20,1,2,153,15,7,25,7,yes,yes
20,1,3,153,102,7,20,9,no,no
20,1,4,153,83,5,20,5,no,no
20,1,5,153,71,5,30,7,yes,no
20,2,1,154,99,7,30,7,no,no
20,2,2,154,59,5,25,5,yes,no
20,2,3,154,20,5,20,9,yes,yes
20,2,4,154,40,3,25,7,no,yes
20,2,5,154,1,3,20,5,yes,yes
20,3,1,155,45,7,30,7,no,yes
20,3,2,155,50,5,25,9,no,yes
20,3,3,155,17,5,30,7,yes,yes
20,3,4,155,47,5,20,9,no,yes
20,3,5,155,84,7,20,5,no,no
20,4,1,156,84,7,20,5,no,no
20,4,2,156,98,5,30,7,no,no
20,4,3,156,76,3,25,9,yes,no
20,4,4,156,46,3,20,9,no,yes
20,4,5,156,66,7,20,7,yes,no
20,5,1,157,79,3,30,9,yes,no
20,5,2,157,24,7,25,9,yes,yes
20,5,3,157,23,5,25,9,yes,yes
20,5,4,157,104,5,25,9,no,no
20,5,5,157,25,3,30,9,yes,yes
20,6,1,158,72,7,30,7,yes,no
20,6,2,158,13,3,25,7,yes,yes
20,6,3,158,43,3,30,7,no,yes
20,6,4,158,21,7,20,9,yes,yes
20,6,5,158,7,3,30,5,yes,yes
20,7,1,159,47,5,20,9,no,yes
20,7,2,159,54,7,30,9,no,yes
20,7,3,159,87,7,25,5,no,no
20,7,4,159,59,5,25,5,yes,no
20,7,5,159,15,7,25,7,yes,yes
20,8,1,160,103,3,25,9,no,no
20,8,2,160,99,7,30,7,no,no
20,8,3,160,63,7,30,5,yes,no
20,8,4,160,71,5,30,7,yes,no
20,8,5,160,31,3,25,5,no,yes
21,1,1,161,45,7,30,7,no,yes
21,1,2,161,76,3,25,9,yes,no
21,1,3,161,31,3,25,5,no,yes
21,1,4,161,12,7,20,7,yes,yes
21,1,5,161,58,3,25,5,yes,no
21,2,1,162,81,7,30,9,yes,no
21,2,2,162,5,5,25,5,yes,yes
21,2,3,162,50,5,25,9,no,yes
21,2,4,162,92,5,20,7,no,no
21,2,5,162,3,7,20,5,yes,yes
21,3,1,163,46,3,20,9,no,yes
21,3,2,163,70,3,30,7,yes,no
21,3,3,163,98,5,30,7,no,no
21,3,4,163,84,7,20,5,no,no
21,3,5,163,68,5,25,7,yes,no
21,4,1,164,89,5,30,5,no,no
21,4,2,164,84,7,20,5,no,no
21,4,3,164,27,7,30,9,yes,yes
21,4,4,164,16,3,30,7,yes,yes
21,4,5,164,58,3,25,5,yes,no
21,5,1,165,80,5,30,9,yes,no
21,5,2,165,105,7,25,9,no,no
21,5,3,165,67,3,25,7,yes,no
21,5,4,165,32,5,25,5,no,yes
21,5,5,165,50,5,25,9,no,yes
21,6,1,166,18,7,30,7,yes,yes
21,6,2,166,39,7,20,7,no,yes
21,6,3,166,26,5,30,9,yes,yes
21,6,4,166,68,5,25,7,yes,no
21,6,5,166,2,5,20,5,yes,yes
21,7,1,167,58,3,25,5,yes,no
21,7,2,167,94,3,25,7,no,no
21,7,3,167,47,5,20,9,no,yes
21,7,4,167,64,3,20,7,yes,no
21,7,5,167,87,7,25,5,no,no
21,8,1,168,59,5,25,5,yes,no
21,8,2,168,105,7,25,9,no,no
21,8,3,168,5,5,25,5,yes,yes
21,8,4,168,73,3,20,9,yes,no
21,8,5,168,11,5,20,7,yes,yes
22,1,1,169,23,5,25,9,yes,yes
22,1,2,169,43,3,30,7,no,yes
22,1,3,169,74,5,20,9,yes,no
22,1,4,169,52,3,30,9,no,yes
22,1,5,169,95,5,25,7,no,no
22,2,1,170,107,5,30,9,no,no
22,2,2,170,77,5,25,9,yes,no
22,2,3,170,26,5,30,9,yes,yes
22,2,4,170,39,7,20,7,no,yes
22,2,5,170,71,5,30,7,yes,no
22,3,1,171,66,7,20,7,yes,no
22,3,2,171,98,5,30,7,no,no
22,3,3,171,77,5,25,9,yes,no
22,3,4,171,9,7,30,5,yes,yes
22,3,5,171,89,5,30,5,no,no
22,4,1,172,108,7,30,9,no,no
22,4,2,172,19,3,20,9,yes,yes
22,4,3,172,63,7,30,5,yes,no
22,4,4,172,40,3,25,7,no,yes
22,4,5,172,53,5,30,9,no,yes
22,5,1,173,36,7,30,5,no,yes
22,5,2,173,27,7,30,9,yes,yes
22,5,3,173,22,3,25,9,yes,yes
22,5,4,173,41,5,25,7,no,yes
22,5,5,173,62,5,30,5,yes,no
22,6,1,174,56,5,20,5,yes,no
22,6,2,174,20,5,20,9,yes,yes
22,6,3,174,77,5,25,9,yes,no
22,6,4,174,28,3,20,5,no,yes
22,6,5,174,15,7,25,7,yes,yes
22,7,1,175,105,7,25,9,no,no
22,7,2,175,25,3,30,9,yes,yes
22,7,3,175,14,5,25,7,yes,yes
22,7,4,175,108,7,30,9,no,no
22,7,5,175,76,3,25,9,yes,no
22,8,1,176,11,5,20,7,yes,yes
22,8,2,176,62,5,30,5,yes,no
22,8,3,176,25,3,30,9,yes,yes
22,8,4,176,67,3,25,7,yes,no
22,8,5,176,105,7,25,9,no,no
23,1,1,177,99,7,30,7,no,no
23,1,2,177,29,5,20,5,no,yes
23,1,3,177,92,5,20,7,no,no
23,1,4,177,57,7,20,5,yes,no
23,1,5,177,39,7,20,7,no,yes
23,2,1,178,52,3,30,9,no,yes
23,2,2,178,91,3,20,7,no,no
23,2,3,178,35,5,30,5,no,yes
23,2,4,178,15,7,25,7,yes,yes
23,2,5,178,43,3,30,7,no,yes
23,3,1,179,43,3,30,7,no,yes
23,3,2,179,19,3,20,9,yes,yes
23,3,3,179,89,5,30,5,no,no
23,3,4,179,58,3,25,5,yes,no
23,3,5,179,90,7,30,5,no,no
23,4,1,180,52,3,30,9,no,yes
23,4,2,180,89,5,30,5,no,no
23,4,3,180,83,5,20,5,no,no
23,4,4,180,12,7,20,7,yes,yes
23,4,5,180,77,5,25,9,yes,no
23,5,1,181,69,7,25,7,yes,no
23,5,2,181,106,3,30,9,no,no
23,5,3,181,62,5,30,5,yes,no
23,5,4,181,21,7,20,9,yes,yes
23,5,5,181,24,7,25,9,yes,yes
23,6,1,182,49,3,25,9,no,yes
23,6,2,182,83,5,20,5,no,no
23,6,3,182,106,3,30,9,no,no
23,6,4,182,74,5,20,9,yes,no
23,6,5,182,53,5,30,9,no,yes
23,7,1,183,12,7,20,7,yes,yes
23,7,2,183,19,3,20,9,yes,yes
23,7,3,183,8,5,30,5,yes,yes
23,7,4,183,46,3,20,9,no,yes
23,7,5,183,70,3,30,7,yes,no
23,8,1,184,24,7,25,9,yes,yes
23,8,2,184,26,5,30,9,yes,yes
23,8,3,184,62,5,30,5,yes,no
23,8,4,184,74,5,20,9,yes,no
23,8,5,184,14,5,25,7,yes,yes
24,1,1,185,77,5,25,9,yes,no
24,1,2,185,97,3,30,7,no,no
24,1,3,185,48,7,20,9,no,yes
24,1,4,185,43,3,30,7,no,yes
24,1,5,185,92,5,20,7,no,no
24,2,1,186,83,5,20,5,no,no
24,2,2,186,62,5,30,5,yes,no
24,2,3,186,49,3,25,9,no,yes
24,2,4,186,24,7,25,9,yes,yes
24,2,5,186,52,3,30,9,no,yes
24,3,1,187,82,3,20,5,no,no
24,3,2,187,77,5,25,9,yes,no
24,3,3,187,89,5,30,5,no,no
24,3,4,187,47,5,20,9,no,yes
24,3,5,187,52,3,30,9,no,yes
24,4,1,188,88,3,30,5,no,no
24,4,2,188,79,3,30,9,yes,no
24,4,3,188,102,7,20,9,no,no
24,4,4,188,16,3,30,7,yes,yes
24,4,5,188,6,7,25,5,yes,yes
24,5,1,189,65,5,20,7,yes,no
24,5,2,189,5,5,25,5,yes,yes
24,5,3,189,36,7,30,5,no,yes
24,5,4,189,100,3,20,9,no,no
24,5,5,189,14,5,25,7,yes,yes
24,6,1,190,21,7,20,9,yes,yes
24,6,2,190,77,5,25,9,yes,no
24,6,3,190,71,5,30,7,yes,no
24,6,4,190,93,7,20,7,no,no
24,6,5,190,47,5,20,9,no,yes
24,7,1,191,62,5,30,5,yes,no
24,7,2,191,8,5,30,5,yes,yes
24,7,3,191,104,5,25,9,no,no
24,7,4,191,91,3,20,7,no,no
24,7,5,191,67,3,25,7,yes,no
24,8,1,192,2,5,20,5,yes,yes
24,8,2,192,34,3,30,5,no,yes
24,8,3,192,27,7,30,9,yes,yes
24,8,4,192,78,7,25,9,yes,no
24,8,5,192,93,7,20,7,no,no
25,1,1,193,65,5,20,7,yes,no
25,1,2,193,94,3,25,7,no,no
25,1,3,193,30,7,20,5,no,yes
25,1,4,193,55,3,20,5,yes,no
25,1,5,193,42,7,25,7,no,yes
25,2,1,194,107,5,30,9,no,no
25,2,2,194,80,5,30,9,yes,no
25,2,3,194,23,5,25,9,yes,yes
25,2,4,194,51,7,25,9,no,yes
25,2,5,194,42,7,25,7,no,yes
25,3,1,195,83,5,20,5,no,no
25,3,2,195,55,3,20,5,yes,no
25,3,3,195,56,5,20,5,yes,no
25,3,4,195,103,3,25,9,no,no
25,3,5,195,11,5,20,7,yes,yes
25,4,1,196,93,7,20,7,no,no
25,4,2,196,6,7,25,5,yes,yes
25,4,3,196,42,7,25,7,no,yes
25,4,4,196,70,3,30,7,yes,no
25,4,5,196,21,7,20,9,yes,yes
25,5,1,197,98,5,30,7,no,no
25,5,2,197,39,7,20,7,no,yes
25,5,3,197,40,3,25,7,no,yes
25,5,4,197,8,5,30,5,yes,yes
25,5,5,197,57,7,20,5,yes,no
25,6,1,198,43,3,30,7,no,yes
25,6,2,198,98,5,30,7,no,no
25,6,3,198,16,3,30,7,yes,yes
25,6,4,198,106,3,30,9,no,no
25,6,5,198,22,3,25,9,yes,yes
25,7,1,199,101,5,20,9,no,no
25,7,2,199,60,7,25,5,yes,no
25,7,3,199,67,3,25,7,yes,no
25,7,4,199,17,5,30,7,yes,yes
25,7,5,199,21,7,20,9,yes,yes
25,8,1,200,42,7,25,7,no,yes
25,8,2,200,108,7,30,9,no,no
25,8,3,200,4,3,25,5,yes,yes
25,8,4,200,29,5,20,5,no,yes
25,8,5,200,30,7,20,5,no,yes
26,1,1,201,4,3,25,5,yes,yes
26,1,2,201,60,7,25,5,yes,no
26,1,3,201,101,5,20,9,no,no
26,1,4,201,35,5,30,5,no,yes
26,1,5,201,3,7,20,5,yes,yes
26,2,1,202,64,3,20,7,yes,no
26,2,2,202,103,3,25,9,no,no
26,2,3,202,87,7,25,5,no,no
26,2,4,202,92,5,20,7,no,no
26,2,5,202,39,7,20,7,no,yes
26,3,1,203,32,5,25,5,no,yes
26,3,2,203,1,3,20,5,yes,yes
26,3,3,203,93,7,20,7,no,no
26,3,4,203,40,3,25,7,no,yes
26,3,5,203,69,7,25,7,yes,no
26,4,1,204,74,5,20,9,yes,no
26,4,2,204,86,5,25,5,no,no
26,4,3,204,40,3,25,7,no,yes
26,4,4,204,46,3,20,9,no,yes
26,4,5,204,33,7,25,5,no,yes
26,5,1,205,104,5,25,9,no,no
26,5,2,205,69,7,25,7,yes,no
26,5,3,205,62,5,30,5,yes,no
26,5,4,205,72,7,30,7,yes,no
26,5,5,205,90,7,30,5,no,no
26,6,1,206,24,7,25,9,yes,yes
26,6,2,206,82,3,20,5,no,no
26,6,3,206,54,7,30,9,no,yes
26,6,4,206,28,3,20,5,no,yes
26,6,5,206,12,7,20,7,yes,yes
26,7,1,207,1,3,20,5,yes,yes
26,7,2,207,89,5,30,5,no,no
26,7,3,207,7,3,30,5,yes,yes
26,7,4,207,12,7,20,7,yes,yes
26,7,5,207,104,5,25,9,no,no
26,8,1,208,94,3,25,7,no,no
26,8,2,208,97,3,30,7,no,no
26,8,3,208,50,5,25,9,no,yes
26,8,4,208,73,3,20,9,yes,no
26,8,5,208,52,3,30,9,no,yes
27,1,1,209,66,7,20,7,yes,no
27,1,2,209,14,5,25,7,yes,yes
27,1,3,209,51,7,25,9,no,yes
27,1,4,209,106,3,30,9,no,no
27,1,5,209,103,3,25,9,no,no
27,2,1,210,92,5,20,7,no,no
27,2,2,210,21,7,20,9,yes,yes
27,2,3,210,27,7,30,9,yes,yes
27,2,4,210,104,5,25,9,no,no
27,2,5,210,49,3,25,9,no,yes
27,3,1,211,71,5,30,7,yes,no
27,3,2,211,59,5,25,5,yes,no
27,3,3,211,100,3,20,9,no,no
27,3,4,211,17,5,30,7,yes,yes
27,3,5,211,4,3,25,5,yes,yes
27,4,1,212,72,7,30,7,yes,no
27,4,2,212,74,5,20,9,yes,no
27,4,3,212,39,7,20,7,no,yes
27,4,4,212,85,3,25,5,no,no
27,4,5,212,103,3,25,9,no,no
27,5,1,213,102,7,20,9,no,no
27,5,2,213,66,7,20,7,yes,no
27,5,3,213,30,7,20,5,no,yes
27,5,4,213,3,7,20,5,yes,yes
27,5,5,213,41,5,25,7,no,yes
27,6,1,214,33,7,25,5,no,yes
27,6,2,214,97,3,30,7,no,no
27,6,3,214,102,7,20,9,no,no
27,6,4,214,28,3,20,5,no,yes
27,6,5,214,43,3,30,7,no,yes
27,7,1,215,103,3,25,9,no,no
27,7,2,215,89,5,30,5,no,no
27,7,3,215,20,5,20,9,yes,yes
27,7,4,215,88,3,30,5,no,no
27,7,5,215,68,5,25,7,yes,no
27,8,1,216,24,7,25,9,yes,yes
27,8,2,216,6,7,25,5,yes,yes
27,8,3,216,71,5,30,7,yes,no
27,8,4,216,9,7,30,5,yes,yes
27,8,5,216,104,5,25,9,no,no
28,1,1,217,5,5,25,5,yes,yes
28,1,2,217,108,7,30,9,no,no
28,1,3,217,12,7,20,7,yes,yes
28,1,4,217,53,5,30,9,no,yes
28,1,5,217,71,5,30,7,yes,no
28,2,1,218,1,3,20,5,yes,yes
28,2,2,218,58,3,25,5,yes,no
28,2,3,218,39,7,20,7,no,yes
28,2,4,218,73,3,20,9,yes,no
28,2,5,218,106,3,30,9,no,no
28,3,1,219,49,3,25,9,no,yes
28,3,2,219,22,3,25,9,yes,yes
28,3,3,219,78,7,25,9,yes,no
28,3,4,219,64,3,20,7,yes,no
28,3,5,219,27,7,30,9,yes,yes
28,4,1,220,18,7,30,7,yes,yes
28,4,2,220,24,7,25,9,yes,yes
28,4,3,220,71,5,30,7,yes,no
28,4,4,220,2,5,20,5,yes,yes
28,4,5,220,44,5,30,7,no,yes
28,5,1,221,15,7,25,7,yes,yes
28,5,2,221,11,5,20,7,yes,yes
28,5,3,221,87,7,25,5,no,no
28,5,4,221,19,3,20,9,yes,yes
28,5,5,221,18,7,30,7,yes,yes
28,6,1,222,36,7,30,5,no,yes
28,6,2,222,42,7,25,7,no,yes
28,6,3,222,91,3,20,7,no,no
28,6,4,222,88,3,30,5,no,no
28,6,5,222,32,5,25,5,no,yes
28,7,1,223,50,5,25,9,no,yes
28,7,2,223,103,3,25,9,no,no
28,7,3,223,90,7,30,5,no,no
28,7,4,223,68,5,25,7,yes,no
28,7,5,223,7,3,30,5,yes,yes
28,8,1,224,45,7,30,7,no,yes
28,8,2,224,12,7,20,7,yes,yes
28,8,3,224,5,5,25,5,yes,yes
28,8,4,224,97,3,30,7,no,no
28,8,5,224,57,7,20,5,yes,no
29,1,1,225,82,3,20,5,no,no
29,1,2,225,50,5,25,9,no,yes
29,1,3,225,5,5,25,5,yes,yes
29,1,4,225,89,5,30,5,no,no
29,1,5,225,68,5,25,7,yes,no
29,2,1,226,82,3,20,5,no,no
29,2,2,226,54,7,30,9,no,yes
29,2,3,226,1,3,20,5,yes,yes
29,2,4,226,7,3,30,5,yes,yes
29,2,5,226,106,3,30,9,no,no
29,3,1,227,14,5,25,7,yes,yes
29,3,2,227,39,7,20,7,no,yes
29,3,3,227,25,3,30,9,yes,yes
29,3,4,227,78,7,25,9,yes,no
29,3,5,227,49,3,25,9,no,yes
29,4,1,228,11,5,20,7,yes,yes
29,4,2,228,73,3,20,9,yes,no
29,4,3,228,66,7,20,7,yes,no
29,4,4,228,101,5,20,9,no,no
29,4,5,228,53,5,30,9,no,yes
29,5,1,229,103,3,25,9,no,no
29,5,2,229,1,3,20,5,yes,yes
29,5,3,229,20,5,20,9,yes,yes
29,5,4,229,47,5,20,9,no,yes
29,5,5,229,67,3,25,7,yes,no
29,6,1,230,71,5,30,7,yes,no
29,6,2,230,84,7,20,5,no,no
29,6,3,230,5,5,25,5,yes,yes
29,6,4,230,31,3,25,5,no,yes
29,6,5,230,21,7,20,9,yes,yes
29,7,1,231,104,5,25,9,no,no
29,7,2,231,62,5,30,5,yes,no
29,7,3,231,16,3,30,7,yes,yes
29,7,4,231,88,3,30,5,no,no
29,7,5,231,100,3,20,9,no,no
29,8,1,232,24,7,25,9,yes,yes
29,8,2,232,32,5,25,5,no,yes
29,8,3,232,17,5,30,7,yes,yes
29,8,4,232,96,7,25,7,no,no
29,8,5,232,99,7,30,7,no,no
30,1,1,233,46,3,20,9,no,yes
30,1,2,233,52,3,30,9,no,yes
30,1,3,233,63,7,30,5,yes,no
30,1,4,233,105,7,25,9,no,no
30,1,5,233,56,5,20,5,yes,no
30,2,1,234,52,3,30,9,no,yes
30,2,2,234,29,5,20,5,no,yes
30,2,3,234,16,3,30,7,yes,yes
30,2,4,234,21,7,20,9,yes,yes
30,2,5,234,44,5,30,7,no,yes
30,3,1,235,70,3,30,7,yes,no
30,3,2,235,91,3,20,7,no,no
30,3,3,235,103,3,25,9,no,no
30,3,4,235,66,7,20,7,yes,no
30,3,5,235,75,7,20,9,yes,no
30,4,1,236,5,5,25,5,yes,yes
30,4,2,236,75,7,20,9,yes,no
30,4,3,236,105,7,25,9,no,no
30,4,4,236,31,3,25,5,no,yes
30,4,5,236,18,7,30,7,yes,yes
30,5,1,237,23,5,25,9,yes,yes
30,5,2,237,102,7,20,9,no,no
30,5,3,237,27,7,30,9,yes,yes
30,5,4,237,107,5,30,9,no,no
30,5,5,237,54,7,30,9,no,yes
30,6,1,238,64,3,20,7,yes,no
30,6,2,238,80,5,30,9,yes,no
30,6,3,238,9,7,30,5,yes,yes
30,6,4,238,87,7,25,5,no,no
30,6,5,238,35,5,30,5,no,yes
30,7,1,239,83,5,20,5,no,no
30,7,2,239,52,3,30,9,no,yes
30,7,3,239,65,5,20,7,yes,no
30,7,4,239,68,5,25,7,yes,no
30,7,5,239,3,7,20,5,yes,yes
30,8,1,240,22,3,25,9,yes,yes
30,8,2,240,78,7,25,9,yes,no
30,8,3,240,74,5,20,9,yes,no
30,8,4,240,107,5,30,9,no,no
30,8,5,240,68,5,25,7,yes,no
31,1,1,241,76,3,25,9,yes,no
31,1,2,241,34,3,30,5,no,yes
31,1,3,241,71,5,30,7,yes,no
31,1,4,241,40,3,25,7,no,yes
31,1,5,241,63,7,30,5,yes,no
31,2,1,242,7,3,30,5,yes,yes
31,2,2,242,86,5,25,5,no,no
31,2,3,242,103,3,25,9,no,no
31,2,4,242,58,3,25,5,yes,no
31,2,5,242,52,3,30,9,no,yes
31,3,1,243,10,3,20,7,yes,yes
31,3,2,243,8,5,30,5,yes,yes
31,3,3,243,38,5,20,7,no,yes
31,3,4,243,32,5,25,5,no,yes
31,3,5,243,78,7,25,9,yes,no
31,4,1,244,60,7,25,5,yes,no
31,4,2,244,63,7,30,5,yes,no
31,4,3,244,108,7,30,9,no,no
31,4,4,244,67,3,25,7,yes,no
31,4,5,244,6,7,25,5,yes,yes
31,5,1,245,21,7,20,9,yes,yes
31,5,2,245,97,3,30,7,no,no
31,5,3,245,5,5,25,5,yes,yes
31,5,4,245,56,5,20,5,yes,no
31,5,5,245,66,7,20,7,yes,no
31,6,1,246,79,3,30,9,yes,no
31,6,2,246,7,3,30,5,yes,yes
31,6,3,246,67,3,25,7,yes,no
31,6,4,246,10,3,20,7,yes,yes
31,6,5,246,107,5,30,9,no,no
31,7,1,247,34,3,30,5,no,yes
31,7,2,247,30,7,20,5,no,yes
31,7,3,247,101,5,20,9,no,no
31,7,4,247,66,7,20,7,yes,no
31,7,5,247,12,7,20,7,yes,yes
31,8,1,248,99,7,30,7,no,no
31,8,2,248,89,5,30,5,no,no
31,8,3,248,91,3,20,7,no,no
31,8,4,248,32,5,25,5,no,yes
31,8,5,248,92,5,20,7,no,no
32,1,1,249,20,5,20,9,yes,yes
32,1,2,249,37,3,20,7,no,yes
32,1,3,249,24,7,25,9,yes,yes
32,1,4,249,60,7,25,5,yes,no
32,1,5,249,25,3,30,9,yes,yes
32,2,1,250,50,5,25,9,no,yes
32,2,2,250,42,7,25,7,no,yes
32,2,3,250,100,3,20,9,no,no
32,2,4,250,99,7,30,7,no,no
32,2,5,250,23,5,25,9,yes,yes
32,3,1,251,6,7,25,5,yes,yes
32,3,2,251,102,7,20,9,no,no
32,3,3,251,96,7,25,7,no,no
32,3,4,251,35,5,30,5,no,yes
32,3,5,251,52,3,30,9,no,yes
32,4,1,252,90,7,30,5,no,no
32,4,2,252,14,5,25,7,yes,yes
32,4,3,252,12,7,20,7,yes,yes
32,4,4,252,99,7,30,7,no,no
32,4,5,252,84,7,20,5,no,no
32,5,1,253,90,7,30,5,no,no
32,5,2,253,19,3,20,9,yes,yes
32,5,3,253,41,5,25,7,no,yes
32,5,4,253,4,3,25,5,yes,yes
32,5,5,253,77,5,25,9,yes,no
32,6,1,254,77,5,25,9,yes,no
32,6,2,254,68,5,25,7,yes,no
32,6,3,254,22,3,25,9,yes,yes
32,6,4,254,7,3,30,5,yes,yes
32,6,5,254,106,3,30,9,no,no
32,7,1,255,101,5,20,9,no,no
32,7,2,255,55,3,20,5,yes,no
32,7,3,255,84,7,20,5,no,no
32,7,4,255,14,5,25,7,yes,yes
32,7,5,255,61,3,30,5,yes,no
32,8,1,256,57,7,20,5,yes,no
32,8,2,256,46,3,20,9,no,yes
32,8,3,256,15,7,25,7,yes,yes
32,8,4,256,24,7,25,9,yes,yes
32,8,5,256,53,5,30,9,no,yes
33,1,1,257,79,3,30,9,yes,no
33,1,2,257,96,7,25,7,no,no
33,1,3,257,49,3,25,9,no,yes
33,1,4,257,83,5,20,5,no,no
33,1,5,257,85,3,25,5,no,no
33,2,1,258,53,5,30,9,no,yes
33,2,2,258,92,5,20,7,no,no
33,2,3,258,67,3,25,7,yes,no
33,2,4,258,47,5,20,9,no,yes
33,2,5,258,36,7,30,5,no,yes
33,3,1,259,64,3,20,7,yes,no
33,3,2,259,85,3,25,5,no,no
33,3,3,259,95,5,25,7,no,no
33,3,4,259,79,3,30,9,yes,no
33,3,5,259,86,5,25,5,no,no
33,4,1,260,57,7,20,5,yes,no
33,4,2,260,15,7,25,7,yes,yes
33,4,3,260,23,5,25,9,yes,yes
33,4,4,260,1,3,20,5,yes,yes
33,4,5,260,4,3,25,5,yes,yes
33,5,1,261,56,5,20,5,yes,no
33,5,2,261,30,7,20,5,no,yes
33,5,3,261,3,7,20,5,yes,yes
33,5,4,261,75,7,20,9,yes,no
33,5,5,261,29,5,20,5,no,yes
33,6,1,262,57,7,20,5,yes,no
33,6,2,262,30,7,20,5,no,yes
33,6,3,262,81,7,30,9,yes,no
33,6,4,262,21,7,20,9,yes,yes
33,6,5,262,35,5,30,5,no,yes
33,7,1,263,88,3,30,5,no,no
33,7,2,263,23,5,25,9,yes,yes
33,7,3,263,71,5,30,7,yes,no
33,7,4,263,58,3,25,5,yes,no
33,7,5,263,11,5,20,7,yes,yes
33,8,1,264,72,7,30,7,yes,no
33,8,2,264,7,3,30,5,yes,yes
33,8,3,264,47,5,20,9,no,yes
33,8,4,264,15,7,25,7,yes,yes
33,8,5,264,44,5,30,7,no,yes
34,1,1,265,35,5,30,5,no,yes
34,1,2,265,10,3,20,7,yes,yes
34,1,3,265,81,7,30,9,yes,no
34,1,4,265,25,3,30,9,yes,yes
34,1,5,265,53,5,30,9,no,yes
34,2,1,266,71,5,30,7,yes,no
